SISID,Station ID,Count Location,Quadrant,From Intersection,To Intersection,Day,Date,Temperature,Weather,Start Time,End Time,Duration,Travel Lanes,Parking,Speed limit,Bike Lanes,On Sidewalk,On Path/Trail,With Helmet,No Helmet,Male,Female,Peak Hour,CaBi Bikes,Total
23906070,13,Gallatin St,NE,South Dakota Ave,8th St,Tuesday,6/26/2012,0,,15:00,19:00,4,2,2,25,No,0,0,7,5,12,0,7,,12
23906070,13,Gallatin St,NE,South Dakota Ave,8th St,Tuesday,6/26/2012,0,,6:00,10:00,4,2,2,25,No,1,0,6,4,8,2,8,,10
23906070,13,Gallatin St,NE,South Dakota Ave,8th St,Wednesday,6/26/2013,,,15:00,19:00,4,2,,25,No,0,0,1,3,4,0,3,0,4
23906070,13,Gallatin St,NE,South Dakota Ave,8th St,Wednesday,6/26/2013,,,6:00,10:00,4,2,,25,No,0,0,2,5,7,0,5,0,7
23906070,13,Gallatin St,NE,South Dakota Ave,8th St,Wednesday,7/9/2014,,,6:00,10:00,4,2,2,25,No,1,0,0,3,3,0,3,,3
23906070,13,Gallatin St,NE,South Dakota Ave,8th St,Wednesday,7/9/2014,,,15:00,19:00,4,2,2,25,No,0,0,3,5,7,1,5,,8
24244060,63,H St,NE,6th,7th,Tuesday,8/18/2015,0,,15:00,19:00,4,0,,25,No,43,0,12,64,64,12,28,0,76
24244060,63,H St,NE,6th,7th,Tuesday,8/18/2015,0,,6:00,10:00,4,0,,25,No,16,0,12,22,30,4,12,0,34
24777060,56,I St,NE,6th St,7th St,Wednesday,7/22/2015,0,,15:00,19:00,4,0,,25,Yes,17,0,60,92,104,48,62,52,152
24777060,56,I St,NE,6th St,7th St,Wednesday,7/22/2015,0,,6:00,10:00,4,0,,25,Yes,3,0,64,60,77,47,55,32,124
25713000,58,Louisiana Ave,NE,North Capitol St,Columbus Cir [Street Break],Thursday,8/13/2015,0,,15:00,19:00,4,0,,25,No,92,0,168,71,169,70,86,0,239
25713000,58,Louisiana Ave,NE,North Capitol St,Columbus Cir [Street Break],Thursday,8/13/2015,0,,6:00,10:00,4,0,,25,No,44,0,136,55,144,47,69,0,191
25785010,59,M St,NE,1st St,Delaware Ave,Wednesday,7/22/2015,0,,15:00,19:00,4,2,,25,Yes,90,0,255,162,305,112,181,0,417
25785010,59,M St,NE,1st St,Delaware Ave,Wednesday,7/22/2015,0,,6:00,10:00,4,2,,25,Yes,87,0,229,118,245,102,167,0,347
26142090,19,Monroe St,NE,9th St,10th St,Wednesday,5/26/2004,70,Cloudy/partly-cloudy,7:30,9:30,2,2,1,25,No,0,,6,1,,,5,,7
26142090,19,Monroe St,NE,9th St,10th St,Wednesday,6/30/2004,72,Sunny,8:15,9:30,1.25,2,1,25,No,1,,7,2,,,9,,9
26142090,19,Monroe St,NE,9th St,10th St,Thursday,6/2/2005,60,Cloudy,8:15,9:30,1.25,2,1,25,No,1,,9,3,10,2,12,,12
26142090,19,Monroe St,NE,9th St,10th St,Tuesday,6/21/2005,67,Sunny,8:15,9:30,1.25,2,1,25,No,0,,5,0,3,2,5,,5
26142090,19,Monroe St,NE,9th St,10th St,Wednesday,9/14/2005,75,Cloudy,8:15,9:30,1.25,2,1,25,No,1,,6,4,7,3,8,,10
26142090,19,Monroe St,NE,9th St,10th St,Monday,9/18/2006,81,Partly Cloudy,16:30,18:00,1.5,2,0,15,No,1,,4,5,7,2,7,,9
26142090,19,Monroe St,NE,9th St,10th St,Tuesday,9/19/2006,70,Partly Cloudy,7:30,9:00,1.5,2,0,15,No,0,,6,2,3,5,8,,8
26142090,19,Monroe St,NE,9th St,10th St,Wednesday,5/30/2007,90,"Sunny, Humid",17:30,18:30,1,2,0,25,No,0,0,6,4,6,4,10,,10
26142090,19,Monroe St,NE,9th St,10th St,Thursday,5/31/2007,75,"Cool, Sunny",8:30,9:30,1,2,0,25,No,0,0,4,0,2,2,4,,4
26142090,19,Monroe St,NE,9th St,10th St,Tuesday,5/13/2008,0,Clear,6:00,10:00,4,2,1,25,Yes,5,0,14,4,12,6,10,,18
26142090,19,Monroe St,NE,9th St,10th St,Tuesday,5/13/2008,0,Clear,15:00,19:00,4,2,1,25,Yes,2,0,15,3,15,3,7,,18
26142090,19,Monroe St,NE,9th St,10th St,Thursday,5/28/2009,0,Clear,15:00,19:00,4,2,1,25,Yes,1,0,17,7,15,9,10,,24
26142090,19,Monroe St,NE,9th St,10th St,Thursday,5/28/2009,0,Clear,6:00,10:00,4,2,1,25,Yes,4,0,28,11,28,11,18,,39
26142090,19,Monroe St,NE,9th St,10th St,Thursday,6/10/2010,,Clear,6:00,10:00,4,2,2,25,Yes,4,0,48,10,41,17,31,,58
26142090,19,Monroe St,NE,9th St,10th St,Thursday,6/10/2010,,Clear,15:00,19:00,4,2,2,25,Yes,2,0,48,14,44,18,25,,62
26142090,19,Monroe St,NE,9th St,10th St,Thursday,6/9/2011,,,15:00,19:00,4,2,2,25,No,6,0,48,28,48,28,36,,76
26142090,19,Monroe St,NE,9th St,10th St,Thursday,6/9/2011,,,6:00,10:00,4,2,2,25,No,2,0,55,15,38,32,29,,70
26142090,19,Monroe St,NE,9th St,10th St,Tuesday,6/26/2012,0,,6:00,10:00,4,2,2,25,Yes,4,0,92,28,90,30,45,4,120
26142090,19,Monroe St,NE,9th St,10th St,Tuesday,6/26/2012,0,,15:00,19:00,4,2,2,25,Yes,8,0,91,54,102,43,59,7,145
26142090,19,Monroe St,NE,9th St,10th St,Thursday,6/6/2013,,,6:00,10:00,4,2,2,25,Yes,3,0,71,21,65,27,44,12,92
26142090,19,Monroe St,NE,9th St,10th St,Thursday,6/20/2013,,,15:00,19:00,4,2,2,25,Yes,4,0,93,31,92,32,58,8,124
26142090,19,Monroe St,NE,9th St,10th St,Wednesday,7/9/2014,,,15:00,19:00,4,2,2,25,Yes,1,0,69,23,70,22,35,7,92
26142090,19,Monroe St,NE,9th St,10th St,Wednesday,7/9/2014,,,6:00,10:00,4,2,2,25,Yes,3,0,74,23,62,35,45,0,97
26695045,48,Anacostia Riverwalk Trail,NE,East Capitol St,Benning Rd,Wednesday,6/13/2012,,,6:00,10:00,4,,,,No,0,5,2,3,4,1,3,0,5
26695045,48,Anacostia Riverwalk Trail,NE,East Capitol St,Benning Rd,Wednesday,6/13/2012,,,15:00,19:00,4,,,,No,0,36,28,8,31,5,0,0,36
26695045,48,Anacostia Riverwalk Trail,NE,East Capitol St,Benning Rd,Wednesday,6/26/2013,,,15:00,19:00,4,0,0,,No,0,11,4,7,11,0,5,1,11
26695045,48,Anacostia Riverwalk Trail,NE,East Capitol St,Benning Rd,Wednesday,6/26/2013,,,6:00,10:00,4,0,0,,No,0,25,19,6,20,5,11,1,25
26695045,48,Anacostia Riverwalk Trail,NE,East Capitol St,Benning Rd,Wednesday,6/25/2014,,,15:00,19:00,4,0,0,,No,0,102,74,28,87,15,39,1,102
26695045,48,Anacostia Riverwalk Trail,NE,East Capitol St,Benning Rd,Wednesday,6/25/2014,,,6:00,10:00,4,0,0,,No,0,60,43,17,45,15,23,4,60
27546100,25,Rhode Island Ave,NE,"10th St, Bryant St","12th St, Saratoga",Wednesday,3/24/2004,40,Sunny,7:00,9:00,2,6,1,30,No,3,0,5,4,,,7,,9
27546100,25,Rhode Island Ave,NE,"10th St, Bryant St","12th St, Saratoga",Monday,5/2/2005,55,Mostly Sunny,8:30,9:30,1,6,1,30,No,3,0,5,5,7,3,10,,10
27546100,25,Rhode Island Ave,NE,"10th St, Bryant St","12th St, Saratoga",Tuesday,7/26/2005,80,Sunny & Humid,8:15,9:15,1,6,1,30,No,2,0,4,4,6,2,8,,8
27546100,25,Rhode Island Ave,NE,"10th St, Bryant St","12th St, Saratoga",Friday,9/29/2006,55,"Clear, Sunny",7:30,9:30,2,6,1,30,No,2,,7,3,7,3,8,,10
27546100,25,Rhode Island Ave,NE,"10th St, Bryant St","12th St, Saratoga",Monday,10/30/2006,65,"Warm, Sunny",16:45,18:15,1.5,5,1,30,No,4,0,3,4,6,1,6,,7
27546100,25,Rhode Island Ave,NE,"10th St, Bryant St","12th St, Saratoga",Friday,5/25/2007,70,"Cool, Sunny",8:30,9:30,1,4,2,25,No,0,0,0,1,1,0,1,,1
27546100,25,Rhode Island Ave,NE,"10th St, Bryant St","12th St, Saratoga",Tuesday,5/29/2007,80,"Cool, Sunny",17:30,18:30,1,4,2,25,No,0,0,0,1,1,0,1,,1
27546100,25,Rhode Island Ave,NE,"10th St, Bryant St","12th St, Saratoga",Tuesday,5/13/2008,0,Clear,6:00,10:00,4,0,,25,No,5,0,9,14,19,5,11,,23
27546100,25,Rhode Island Ave,NE,"10th St, Bryant St","12th St, Saratoga",Tuesday,5/13/2008,0,Clear,15:00,19:00,4,0,,,0,10,0,9,22,28,3,14,,31
27546100,25,Rhode Island Ave,NE,"10th St, Bryant St","12th St, Saratoga",Thursday,5/28/2009,0,Clear,6:00,10:00,4,3,1,25,No,12,0,12,10,22,0,9,,22
27546100,25,Rhode Island Ave,NE,"10th St, Bryant St","12th St, Saratoga",Thursday,5/28/2009,0,Clear,15:00,19:00,4,3,1,25,No,17,0,10,24,29,5,12,,34
27546100,25,Rhode Island Ave,NE,"10th St, Bryant St","12th St, Saratoga",Thursday,6/10/2010,,Clear,6:00,10:00,4,,,25,No,6,0,13,10,20,3,9,,23
27546100,25,Rhode Island Ave,NE,"10th St, Bryant St","12th St, Saratoga",Thursday,6/10/2010,,Clear,15:00,19:00,4,,,25,No,22,0,11,40,49,2,18,,51
27546100,25,Rhode Island Ave,NE,"10th St, Bryant St","12th St, Saratoga",Wednesday,6/8/2011,,,6:00,10:00,4,6,0,25,No,6,0,16,14,26,4,14,,30
27546100,25,Rhode Island Ave,NE,"10th St, Bryant St","12th St, Saratoga",Wednesday,6/8/2011,,,15:00,19:00,4,6,0,25,No,11,0,26,24,45,5,29,,50
27546100,25,Rhode Island Ave,NE,"10th St, Bryant St","12th St, Saratoga",Tuesday,6/26/2012,0,,15:00,19:00,4,6,0,25,Yes,15,0,16,26,36,6,17,,42
27546100,25,Rhode Island Ave,NE,"10th St, Bryant St","12th St, Saratoga",Tuesday,6/26/2012,0,,6:00,10:00,4,6,0,25,Yes,15,0,22,18,36,4,13,,40
27546100,25,Rhode Island Ave,NE,"10th St, Bryant St","12th St, Saratoga",Thursday,6/6/2013,,,6:00,10:00,4,4,2,25,No,12,0,64,19,72,11,83,33,83
27546100,25,Rhode Island Ave,NE,"10th St, Bryant St","12th St, Saratoga",Thursday,6/20/2013,,,15:00,19:00,4,4,,25,No,44,0,16,40,47,9,56,22,56
27546100,25,Rhode Island Ave,NE,"10th St, Bryant St","12th St, Saratoga",Thursday,6/26/2014,,,15:00,19:00,4,6,2,25,No,36,0,39,47,77,9,34,,86
27546100,25,Rhode Island Ave,NE,"10th St, Bryant St","12th St, Saratoga",Thursday,6/26/2014,,,6:00,10:00,4,6,2,25,No,19,0,25,25,44,6,17,,50
30060000,,6th St,SE,East Capitol St,A St,Thursday,6/30/2005,76,Overcast & Humid,8:30,9:30,1,1,2,25,Yes,0,,6,0,3,3,6,,6
30060000,,6th St,SE,East Capitol St,A St,Thursday,8/31/2006,70,Overcast,8:00,10:00,2,1,2,25,Yes,2,0,7,2,5,4,7,,9
30060000,,6th St,SE,East Capitol St,A St,Monday,9/11/2006,67,Cloudy,16:00,18:15,2.25,1,2,25,Yes,0,0,2,5,6,1,5,,7
31035030,49,Anacostia Riverwalk Trail,NE,South Capitol St Bridge,11th St Bridge,Wednesday,6/13/2012,,,15:00,19:00,4,,,,0,0,0,34,13,37,10,25,1,47
31035030,49,Anacostia Riverwalk Trail,NE,South Capitol St Bridge,11th St Bridge,Wednesday,6/13/2012,,,6:00,10:00,4,,,,No,0,0,22,2,17,7,11,0,24
31035030,49,Anacostia Riverwalk Trail,NE,South Capitol St Bridge,11th St Bridge,Wednesday,6/26/2013,,,15:00,19:00,4,,,,0,0,51,32,19,42,9,24,2,51
31035030,49,Anacostia Riverwalk Trail,NE,South Capitol St Bridge,11th St Bridge,Wednesday,6/26/2013,,,6:00,10:00,4,,,,No,0,75,59,16,57,18,25,2,75
31035030,49,Anacostia Riverwalk Trail,NE,South Capitol St Bridge,11th St Bridge,Wednesday,6/26/2014,,,15:00,19:00,4,0,0,,No,0,51,32,19,42,9,24,2,51
31035030,49,Anacostia Riverwalk Trail,NE,South Capitol St Bridge,11th St Bridge,Thursday,6/26/2014,,,6:00,10:00,4,0,0,,No,0,75,59,16,57,18,25,2,75
35960320,18,Massachusetts Ave,SE,Randle Cir (E),Anacostia Rd,Friday,6/17/2005,70,Sunny,8:30,9:30,1,2,1,,Yes,0,,0,0,0,0,0,,0
35960320,18,Massachusetts Ave,SE,Randle Cir (E),Anacostia Rd,Monday,10/16/2006,73,Sunny,16:45,18:15,1.5,2,1,,Yes,0,,0,0,0,0,0,,0
35960320,18,Massachusetts Ave,SE,Randle Cir (E),Anacostia Rd,Monday,10/23/2006,47,"Cold, Sunny",8:15,10:00,1.75,2,1,25,Yes,0,0,0,0,0,0,0,,0
35960320,18,Massachusetts Ave,SE,Randle Cir (E),Anacostia Rd,Monday,8/20/2007,85,,17:00,19:00,2,2,2,25,Yes,0,0,0,0,0,0,0,,0
35960320,18,Massachusetts Ave,SE,Randle Cir (E),Anacostia Rd,Tuesday,5/6/2008,0,Clear,15:00,19:00,4,2,1,25,Yes,0,0,0,0,0,0,0,,0
35960320,18,Massachusetts Ave,SE,Randle Cir (E),Anacostia Rd,Tuesday,5/6/2008,0,Clear,6:00,10:00,4,2,1,25,Yes,0,0,2,0,2,0,2,,2
35960320,18,Massachusetts Ave,SE,Randle Cir (E),Anacostia Rd,Thursday,5/21/2008,0,Clear,6:00,10:00,4,2,1,25,Yes,0,0,0,0,0,0,0,,0
35960320,18,Massachusetts Ave,SE,Randle Cir (E),Anacostia Rd,Thursday,5/21/2008,0,Clear,15:00,19:00,4,2,1,25,Yes,0,1,0,1,1,0,1,,1
35960320,18,Massachusetts Ave,SE,Randle Cir (E),Anacostia Rd,Thursday,5/21/2009,0,Clear,6:00,15:00,4,2,1,25,Yes,0,0,0,0,0,0,0,,0
35960320,18,Massachusetts Ave,SE,Randle Cir (E),Anacostia Rd,Thursday,5/21/2009,0,Clear,15:00,19:00,4,2,1,25,Yes,0,0,0,1,1,0,1,,1
35960320,18,Massachusetts Ave,SE,Randle Cir (E),Anacostia Rd,Tuesday,6/7/2011,,,15:00,19:00,4,2,1,25,Yes,0,0,3,2,3,2,2,,5
35960320,18,Massachusetts Ave,SE,Randle Cir (E),Anacostia Rd,Tuesday,6/7/2011,,,6:00,10:00,4,2,1,25,Yes,0,0,2,1,2,1,2,,3
35960320,18,Massachusetts Ave,SE,Randle Cir (E),Anacostia Rd,Thursday,6/14/2012,0,,15:00,19:00,4,2,,25,Yes,0,0,8,4,9,3,6,0,12
35960320,18,Massachusetts Ave,SE,Randle Cir (E),Anacostia Rd,Thursday,6/14/2012,0,,6:00,10:00,4,,,25,Yes,1,0,4,0,3,1,2,0,4
35960320,18,Massachusetts Ave,SE,Randle Cir (E),Anacostia Rd,Tuesday,7/8/2014,,,6:00,10:00,4,2,2,25,Yes,0,0,3,4,6,1,3,,7
35960320,18,Massachusetts Ave,SE,Randle Cir (E),Anacostia Rd,Tuesday,7/8/2014,,,15:00,19:00,4,2,2,25,Yes,1,0,2,4,5,1,3,,6
36539070,,North Carolina Ave,SE,7th St,Independence Ave,Saturday,3/22/2003,65,Sunny,13:30,15:00,1.5,,,,,14,,18,41,,,37,,59
36981180,35,Sousa Bridge (Pennsylvania Ave),SE,Interstate 295 (N),Anacostia Dr,Thursday,9/30/2004,70,Cloudy & Damp,8:00,9:30,1.5,6,0,,No,11,,4,7,10,1,8,,11
36981180,35,Sousa Bridge (Pennsylvania Ave),SE,Interstate 295 (N),Anacostia Dr,Tuesday,5/7/2005,75,Partly Cloudy & Humid,8:30,9:30,1,6,0,,No,7,,3,4,7,0,7,,7
36981180,35,Sousa Bridge (Pennsylvania Ave),SE,Interstate 295 (N),Anacostia Dr,Monday,9/18/2006,85,Sunny,16:00,17:30,1.5,4,2,30,No,4,0,0,4,4,0,4,,4
36981180,35,Sousa Bridge (Pennsylvania Ave),SE,Interstate 295 (N),Anacostia Dr,Thursday,9/21/2006,55,Sunny,7:30,9:00,1.5,4,0,30,No,6,0,4,2,6,0,5,,6
36981180,35,Sousa Bridge (Pennsylvania Ave),SE,Interstate 295 (N),Anacostia Dr,Tuesday,5/6/2008,0,Clear,15:00,19:00,4,6,0,25,No,24,0,7,18,23,2,14,,25
36981180,35,Sousa Bridge (Pennsylvania Ave),SE,Interstate 295 (N),Anacostia Dr,Tuesday,5/6/2008,0,Clear,6:00,10:00,4,6,0,25,No,20,0,14,10,24,0,13,,24
36981180,35,Sousa Bridge (Pennsylvania Ave),SE,Interstate 295 (N),Anacostia Dr,Thursday,5/21/2009,0,Clear,6:00,10:00,4,6,,25,No,26,0,15,14,27,2,13,,29
36981180,35,Sousa Bridge (Pennsylvania Ave),SE,Interstate 295 (N),Anacostia Dr,Thursday,5/21/2009,0,Clear,15:00,19:00,4,6,,25,No,30,0,12,18,29,1,12,,30
36981180,35,Sousa Bridge (Pennsylvania Ave),SE,Interstate 295 (N),Anacostia Dr,Wednesday,6/13/2012,0,,15:00,19:00,4,4,0,,No,53,0,6,50,51,5,26,1,56
36981180,35,Sousa Bridge (Pennsylvania Ave),SE,Interstate 295 (N),Anacostia Dr,Wednesday,6/13/2012,0,,6:00,10:00,4,4,0,,No,14,0,8,13,18,3,11,0,21
36981180,35,Sousa Bridge (Pennsylvania Ave),SE,Interstate 295 (N),Anacostia Dr,Tuesday,7/29/2014,,,6:00,10:00,4,6,0,25,No,45,0,23,27,49,1,18,,50
36981180,35,Sousa Bridge (Pennsylvania Ave),SE,Interstate 295 (N),Anacostia Dr,Tuesday,7/29/2014,,,15:00,19:00,4,6,0,25,No,79,0,23,61,79,5,35,,84
40040070,,4th St,SW,G St,I St [Street Break],Wednesday,2/20/2002,40,Sunny,7:45,8:45,1,,,,No,2,,,,,,7,,7
40040070,,4th St,SW,G St,I St [Street Break],Thursday,9/28/2006,65,,8:00,10:00,2,2,2,15,No,4,0,4,4,5,3,7,,8
40040070,,4th St,SW,G St,I St [Street Break],Wednesday,7/30/2014,,,6:00,10:00,4,2,2,25,Yes,6,0,124,73,141,56,81,32,197
40040070,,4th St,SW,G St,I St [Street Break],Wednesday,7/30/2014,,,15:00,19:00,4,2,2,25,Yes,13,0,147,114,188,73,97,52,261
40040070,,4th St,SW,G St,I St [Street Break],Tuesday,7/28/2015,0,,6:00,10:00,4,0,,25,0,9,0,134,70,158,46,85,0,204
40040070,,4th St,SW,G St,I St [Street Break],Tuesday,7/28/2015,0,,15:00,19:00,4,0,,25,0,3,0,119,93,171,41,90,0,212
40040140,54,4th St,SW,M St,N St,Tuesday,7/28/2015,0,,6:00,10:00,4,2,,25,No,5,0,64,21,66,19,34,,85
40040140,54,4th St,SW,M St,N St,Tuesday,7/28/2015,0,,15:00,19:00,4,2,,25,No,15,0,58,26,63,21,34,,84
49641000,32,George Mason Brg (14th St Bridge),SW,Virginia Line (E),Interstate 395 (S) [Street Break],Thursday,10/7/2004,50,Sunny,8:30,9:30,1,,0,,No,81,,72,9,70,11,81,,81
49641000,32,George Mason Brg (14th St Bridge),SW,Virginia Line (E),Interstate 395 (S) [Street Break],Tuesday,4/12/2005,47,Sunny,8:15,9:30,1.25,,0,,No,123,,115,8,99,24,112,,123
49641000,32,George Mason Brg (14th St Bridge),SW,Virginia Line (E),Interstate 395 (S) [Street Break],Friday,10/28/2005,47,Cloudy,8:30,9:30,1,,0,,No,74,,71,3,58,16,74,,74
49641000,32,George Mason Brg (14th St Bridge),SW,Virginia Line (E),Interstate 395 (S) [Street Break],Wednesday,9/20/2006,78,"Clear Skies, Sunny",16:45,19:00,2.25,,0,40,No,342,,299,43,259,83,206,,342
49641000,32,George Mason Brg (14th St Bridge),SW,Virginia Line (E),Interstate 395 (S) [Street Break],Monday,10/16/2006,47,Windy,18:00,19:00,1,6,0,45,No,90,0,88,2,69,21,90,,90
49641000,32,George Mason Brg (14th St Bridge),SW,Virginia Line (E),Interstate 395 (S) [Street Break],Wednesday,10/18/2006,70,Cool,7:45,9:00,1.25,6,0,45,No,184,0,184,0,139,45,135,,184
49641000,32,George Mason Brg (14th St Bridge),SW,Virginia Line (E),Interstate 395 (S) [Street Break],Thursday,7/12/2007,85,Warm and Sunny,17:30,19:00,1.5,4,0,40,No,143,0,129,14,105,38,114,,143
49641000,32,George Mason Brg (14th St Bridge),SW,Virginia Line (E),Interstate 395 (S) [Street Break],Thursday,5/22/2008,0,Clear,6:00,10:00,4,0,,45,No,438,0,420,18,372,66,166,,438
49641000,32,George Mason Brg (14th St Bridge),SW,Virginia Line (E),Interstate 395 (S) [Street Break],Thursday,5/22/2008,0,Clear,15:00,19:00,4,0,0,45,No,360,0,340,20,335,25,156,,360
49641000,32,George Mason Brg (14th St Bridge),SW,Virginia Line (E),Interstate 395 (S) [Street Break],Tuesday,6/2/2009,0,Clear,15:00,19:00,4,4,,45,No,596,0,508,88,511,85,226,,596
49641000,32,George Mason Brg (14th St Bridge),SW,Virginia Line (E),Interstate 395 (S) [Street Break],Tuesday,6/2/2009,0,Clear,6:00,10:00,4,4,,45,No,604,0,583,21,552,52,216,,604
49641000,32,George Mason Brg (14th St Bridge),SW,Virginia Line (E),Interstate 395 (S) [Street Break],Wednesday,6/24/2009,0,Clear,15:00,19:00,4,4,0,45,No,613,0,555,58,479,134,255,,613
49641000,32,George Mason Brg (14th St Bridge),SW,Virginia Line (E),Interstate 395 (S) [Street Break],Wednesday,6/24/2009,0,Clear,6:00,10:00,4,4,0,45,No,558,0,543,15,441,117,218,,558
49641000,32,George Mason Brg (14th St Bridge),SW,Virginia Line (E),Interstate 395 (S) [Street Break],Tuesday,6/22/2010,,Clear,15:00,19:00,4,,,25,No,557,0,514,43,452,105,231,,557
49641000,32,George Mason Brg (14th St Bridge),SW,Virginia Line (E),Interstate 395 (S) [Street Break],Tuesday,6/22/2010,,Clear,6:00,10:00,4,,,45,No,688,0,670,18,604,84,266,,688
49641000,32,George Mason Brg (14th St Bridge),SW,Virginia Line (E),Interstate 395 (S) [Street Break],Thursday,6/30/2011,,,15:00,19:00,4,10,0,45,No,869,0,760,109,655,214,378,,869
49641000,32,George Mason Brg (14th St Bridge),SW,Virginia Line (E),Interstate 395 (S) [Street Break],Thursday,6/30/2011,,,6:00,10:00,4,10,0,25,0,742,0,678,64,575,167,276,,742
49641000,32,George Mason Brg (14th St Bridge),SW,Virginia Line (E),Interstate 395 (S) [Street Break],Thursday,6/28/2012,0,,6:00,10:00,4,8,0,45,No,711,0,671,40,628,83,269,10,711
49641000,32,George Mason Brg (14th St Bridge),SW,Virginia Line (E),Interstate 395 (S) [Street Break],Thursday,6/28/2012,0,,15:00,19:00,4,8,0,45,No,748,0,686,62,655,93,323,15,748
49641000,32,George Mason Brg (14th St Bridge),SW,Virginia Line (E),Interstate 395 (S) [Street Break],Wednesday,6/12/2013,,,6:00,10:00,4,8,0,45,No,860,0,815,45,694,166,346,,860
49641000,32,George Mason Brg (14th St Bridge),SW,Virginia Line (E),Interstate 395 (S) [Street Break],Thursday,7/10/2014,,,15:00,19:00,4,8,0,45,No,678,0,625,53,556,122,308,20,678
49641000,32,George Mason Brg (14th St Bridge),SW,Virginia Line (E),Interstate 395 (S) [Street Break],Thursday,7/10/2014,,,6:00,10:00,4,4,0,45,No,645,0,589,56,545,100,258,12,645
49641000,32,George Mason Brg (14th St Bridge),SW,Virginia Line (E),Interstate 395 (S) [Street Break],Wednesday,8/12/2015,,,6:00,10:00,4,5,0,30,No,976,0,920,56,788,188,336,12,976
49641000,32,George Mason Brg (14th St Bridge),SW,Virginia Line (E),Interstate 395 (S) [Street Break],Wednesday,8/12/2015,,,15:00,19:00,4,6,0,30,No,1091,0,988,103,869,222,450,20,1091
49721015,31,Arlington Memorial Bridge,SW,Ohio Dr,"GW Memorial Pkwy, Memorial Ave [Street Break]",Thursday,8/12/2004,75,Variable cloudiness,7:45,9:45,2,6,0,30,No,90,,77,14,,,66,,91
49721015,31,Arlington Memorial Bridge,SW,Ohio Dr,"GW Memorial Pkwy, Memorial Ave [Street Break]",Monday,4/25/2005,55,Partly Cloudy,8:30,9:30,1,6,0,30,No,49,,43,6,35,14,49,,49
49721015,31,Arlington Memorial Bridge,SW,Ohio Dr,"GW Memorial Pkwy, Memorial Ave [Street Break]",Wednesday,6/22/2005,70,Mostly Cloudy,8:15,9:30,1.25,6,0,30,No,102,,83,19,74,28,84,,102
49721015,31,Arlington Memorial Bridge,SW,Ohio Dr,"GW Memorial Pkwy, Memorial Ave [Street Break]",Thursday,9/28/2006,61,Clear Skies,7:45,9:15,1.5,6,0,30,No,93,,96,8,85,19,80,,104
49721015,31,Arlington Memorial Bridge,SW,Ohio Dr,"GW Memorial Pkwy, Memorial Ave [Street Break]",Monday,11/6/2006,45,Chilly,17:00,18:15,1.25,5,0,,0,57,0,43,14,42,15,49,,57
49721015,31,Arlington Memorial Bridge,SW,Ohio Dr,"GW Memorial Pkwy, Memorial Ave [Street Break]",Thursday,5/24/2007,80,"Cool, Sunny",18:00,19:00,1,4,0,30,No,151,0,110,41,107,44,151,,151
49721015,31,Arlington Memorial Bridge,SW,Ohio Dr,"GW Memorial Pkwy, Memorial Ave [Street Break]",Thursday,5/24/2007,70,"Cool, Sunny",9:00,10:00,1,4,0,30,No,28,0,25,3,16,12,28,,28
49721015,31,Arlington Memorial Bridge,SW,Ohio Dr,"GW Memorial Pkwy, Memorial Ave [Street Break]",Thursday,5/22/2008,0,Clear,6:00,10:00,4,6,0,35,No,255,0,211,44,211,44,99,,255
49721015,31,Arlington Memorial Bridge,SW,Ohio Dr,"GW Memorial Pkwy, Memorial Ave [Street Break]",Thursday,5/22/2008,0,Clear,15:00,19:00,4,6,0,35,No,289,0,234,55,231,58,122,,289
49721015,31,Arlington Memorial Bridge,SW,Ohio Dr,"GW Memorial Pkwy, Memorial Ave [Street Break]",Tuesday,6/2/2009,0,Clear,15:00,19:00,4,6,,35,No,385,0,303,84,296,91,148,,387
49721015,31,Arlington Memorial Bridge,SW,Ohio Dr,"GW Memorial Pkwy, Memorial Ave [Street Break]",Tuesday,6/2/2009,0,Clear,6:00,10:00,4,6,,35,No,230,0,272,18,227,63,117,,290
49721015,31,Arlington Memorial Bridge,SW,Ohio Dr,"GW Memorial Pkwy, Memorial Ave [Street Break]",Tuesday,6/23/2009,0,Clear,15:00,19:00,4,6,0,35,No,393,0,301,92,278,115,151,,393
49721015,31,Arlington Memorial Bridge,SW,Ohio Dr,"GW Memorial Pkwy, Memorial Ave [Street Break]",Tuesday,6/23/2009,0,Clear,6:00,10:00,4,6,0,35,No,336,0,314,41,265,90,149,,355
49721015,31,Arlington Memorial Bridge,SW,Ohio Dr,"GW Memorial Pkwy, Memorial Ave [Street Break]",Thursday,6/22/2010,,Clear,6:00,10:00,4,4,0,25,No,360,0,345,34,283,96,128,,379
49721015,31,Arlington Memorial Bridge,SW,Ohio Dr,"GW Memorial Pkwy, Memorial Ave [Street Break]",Thursday,6/22/2010,,Clear,15:00,19:00,4,4,0,25,No,377,0,298,79,285,92,165,,377
49721015,31,Arlington Memorial Bridge,SW,Ohio Dr,"GW Memorial Pkwy, Memorial Ave [Street Break]",Thursday,6/30/2011,,,15:00,19:00,4,6,0,25,No,521,0,425,97,410,112,190,,522
49721015,31,Arlington Memorial Bridge,SW,Ohio Dr,"GW Memorial Pkwy, Memorial Ave [Street Break]",Thursday,6/30/2011,,,6:00,10:00,4,6,0,25,No,413,0,383,38,328,93,181,,421
